mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.1137584050496419,0.12215814895281611,0.004668633143107097,0.002506851809520153,logistic,0.001,"(175, 125)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 300}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
1.1998778978983562,0.2908179197975499,0.003606875737508138,0.0015856610264953503,logistic,0.001,"(175, 125)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 400}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
0.9992758433024088,0.05846883807528811,0.0023099581400553384,0.000115248087507396,logistic,0.001,"(175, 125)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 500}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
1.038077672322591,0.22674467198506737,0.00575566291809082,0.005198901122607714,logistic,0.001,"(175, 125)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 600}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
0.79157026608785,0.02586929529011593,0.0023768742879231772,0.00032149283543218593,logistic,0.001,"(175, 125)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 700}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
0.8840581576029459,0.10450287170548099,0.0021889209747314453,0.00012187753172198508,logistic,0.001,"(175, 125)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (175, 125), 'max_iter': 800}",0.9532374100719424,0.8807692307692307,0.8992248062015504,0.9110771490142412,0.030749176416880374,1139
0.1980121930440267,0.039622506241503375,0.0007306734720865885,6.702158814210261e-06,logistic,0.001,"(25, 15, 5)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (25, 15, 5), 'max_iter': 100}",0.5431654676258992,0.5346153846153846,0.4883720930232558,0.5220509817548465,0.024069020746148986,2178
0.28774158159891766,0.014733493310719596,0.0007112820943196615,2.9138049625462005e-05,logistic,0.001,"(25, 15, 5)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (25, 15, 5), 'max_iter': 200}",0.5251798561151079,0.5653846153846154,0.5271317829457365,0.5392320848151533,0.018509792831147884,2172
0.431973139444987,0.02988365551238434,0.0007257461547851562,1.1503542024435824e-05,logistic,0.001,"(25, 15, 5)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (25, 15, 5), 'max_iter': 300}",0.5071942446043165,0.6,0.5193798449612403,0.542191363188519,0.04117848209535295,2170
0.5599709351857504,0.010239374098704816,0.0007119178771972656,3.4855350285225404e-05,logistic,0.001,"(25, 15, 5)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (25, 15, 5), 'max_iter': 400}",0.5035971223021583,0.6,0.5658914728682171,0.5564961983901252,0.03991308969912229,2163
